pod_name,timestamp,total,active,idle,gc_candidates,zombie
idle-64,20250918_201442,1,0,1,0,0
idle-7,20250918_201443,1,0,1,0,0
idle-8,20250918_201443,1,0,1,0,0
idle-9,20250918_201444,1,0,1,0,0
active-0,20250918_201545,1,1,0,0,0
active-1,20250918_201545,1,1,0,0,0
active-10,20250918_201546,1,1,0,0,0
active-11,20250918_201546,1,1,0,0,0
active-12,20250918_201547,1,1,0,0,0
active-13,20250918_201547,1,1,0,0,0
active-14,20250918_201548,1,1,0,0,0
active-15,20250918_201549,1,1,0,0,0
active-16,20250918_201549,1,1,0,0,0
active-17,20250918_201549,1,1,0,0,0
active-18,20250918_201549,1,1,0,0,0
active-19,20250918_201550,1,1,0,0,0
active-2,20250918_201551,1,1,0,0,0
active-20,20250918_201551,1,1,0,0,0
active-21,20250918_201552,1,1,0,0,0
active-22,20250918_201552,1,1,0,0,0
active-23,20250918_201553,1,1,0,0,0
active-24,20250918_201553,1,1,0,0,0
active-25,20250918_201554,1,1,0,0,0
active-26,20250918_201554,1,1,0,0,0
active-27,20250918_201554,1,1,0,0,0
active-28,20250918_201555,1,1,0,0,0
active-29,20250918_201555,1,1,0,0,0
active-3,20250918_201556,1,1,0,0,0
active-30,20250918_201556,1,1,0,0,0
active-31,20250918_201557,1,1,0,0,0
active-32,20250918_201558,1,1,0,0,0
active-33,20250918_201558,1,1,0,0,0
active-34,20250918_201558,1,1,0,0,0
active-4,20250918_201559,1,1,0,0,0
active-5,20250918_201559,1,1,0,0,0
active-6,20250918_201600,1,1,0,0,0
active-7,20250918_201601,1,1,0,0,0
active-8,20250918_201602,1,1,0,0,0
active-9,20250918_201602,1,1,0,0,0
idle-0,20250918_201602,1,0,1,0,0
idle-1,20250918_201603,1,0,1,0,0
idle-10,20250918_201603,1,0,1,0,0
idle-11,20250918_201604,1,0,1,0,0
idle-12,20250918_201604,1,0,1,0,0
idle-13,20250918_201604,1,0,1,0,0
idle-14,20250918_201605,1,0,1,0,0
idle-15,20250918_201605,1,0,1,0,0
idle-16,20250918_201606,1,0,1,0,0
idle-17,20250918_201606,1,0,1,0,0
idle-18,20250918_201606,1,0,1,0,0
idle-19,20250918_201607,1,0,1,0,0
idle-2,20250918_201607,1,0,1,0,0
idle-20,20250918_201607,1,0,1,0,0
idle-21,20250918_201608,1,0,1,0,0
idle-22,20250918_201608,1,0,1,0,0
idle-23,20250918_201609,1,0,1,0,0
idle-24,20250918_201609,1,1,0,0,0
idle-25,20250918_201609,1,0,1,0,0
idle-26,20250918_201610,1,0,1,0,0
idle-27,20250918_201610,1,0,1,0,0
idle-28,20250918_201610,1,0,1,0,0
idle-29,20250918_201611,1,0,1,0,0
idle-3,20250918_201611,1,0,1,0,0
idle-30,20250918_201611,1,0,1,0,0
idle-31,20250918_201612,1,1,0,0,0
idle-32,20250918_201612,1,0,1,0,0
idle-33,20250918_201612,1,0,1,0,0
idle-34,20250918_201612,1,0,1,0,0
idle-35,20250918_201613,1,0,1,0,0
idle-36,20250918_201613,1,0,1,0,0
idle-37,20250918_201613,1,0,1,0,0
idle-38,20250918_201614,1,0,1,0,0
idle-39,20250918_201614,1,0,1,0,0
idle-4,20250918_201614,1,1,0,0,0
idle-40,20250918_201614,1,0,1,0,0
idle-41,20250918_201615,1,0,1,0,0
idle-42,20250918_201615,1,0,1,0,0
idle-43,20250918_201615,1,0,1,0,0
idle-44,20250918_201616,1,1,0,0,0
idle-45,20250918_201616,1,0,1,0,0
idle-46,20250918_201616,1,0,1,0,0
idle-47,20250918_201616,1,0,1,0,0
idle-48,20250918_201616,1,0,1,0,0
idle-49,20250918_201617,1,1,0,0,0
idle-5,20250918_201617,1,0,1,0,0
idle-50,20250918_201617,1,0,1,0,0
idle-51,20250918_201617,1,0,1,0,0
idle-52,20250918_201618,1,0,1,0,0
idle-53,20250918_201618,1,0,1,0,0
idle-54,20250918_201618,1,0,1,0,0
idle-55,20250918_201619,1,0,1,0,0
idle-56,20250918_201619,1,0,1,0,0
idle-57,20250918_201619,1,0,1,0,0
idle-58,20250918_201619,1,0,1,0,0
idle-59,20250918_201620,1,0,1,0,0
idle-6,20250918_201620,1,0,1,0,0
idle-60,20250918_201620,1,0,1,0,0
idle-61,20250918_201620,1,0,1,0,0
idle-62,20250918_201621,1,0,1,0,0
idle-63,20250918_201621,1,0,1,0,0
idle-64,20250918_201621,1,0,1,0,0
idle-7,20250918_201622,1,0,1,0,0
idle-8,20250918_201622,1,0,1,0,0
idle-9,20250918_201622,1,0,1,0,0
active-0,20250918_201723,1,1,0,0,0
active-1,20250918_201724,1,1,0,0,0
active-10,20250918_201724,1,1,0,0,0
active-11,20250918_201724,1,1,0,0,0
active-12,20250918_201725,1,1,0,0,0
active-13,20250918_201725,1,1,0,0,0
active-14,20250918_201725,1,1,0,0,0
active-15,20250918_201725,1,1,0,0,0
active-16,20250918_201726,1,1,0,0,0
active-17,20250918_201726,1,1,0,0,0
active-18,20250918_201726,1,1,0,0,0
active-19,20250918_201727,1,1,0,0,0
active-2,20250918_201727,1,1,0,0,0
active-20,20250918_201728,1,1,0,0,0
active-21,20250918_201729,1,1,0,0,0
active-22,20250918_201729,1,1,0,0,0
active-23,20250918_201729,1,1,0,0,0
active-24,20250918_201730,1,1,0,0,0
active-25,20250918_201730,1,1,0,0,0
active-26,20250918_201730,1,1,0,0,0
active-27,20250918_201730,1,1,0,0,0
active-28,20250918_201731,1,1,0,0,0
active-29,20250918_201731,1,1,0,0,0
active-3,20250918_201732,1,1,0,0,0
active-30,20250918_201732,1,1,0,0,0
active-31,20250918_201732,1,1,0,0,0
active-32,20250918_201733,1,1,0,0,0
active-33,20250918_201733,1,1,0,0,0
active-34,20250918_201733,1,1,0,0,0
active-4,20250918_201734,1,1,0,0,0
active-5,20250918_201734,1,1,0,0,0
active-6,20250918_201735,1,1,0,0,0
active-7,20250918_201735,1,1,0,0,0
active-8,20250918_201736,1,1,0,0,0
active-9,20250918_201737,1,1,0,0,0
idle-0,20250918_201737,1,0,1,0,0
idle-1,20250918_201737,1,0,1,0,0
idle-10,20250918_201737,1,0,1,0,0
idle-11,20250918_201738,1,0,1,0,0
idle-12,20250918_201738,1,0,1,0,0
idle-13,20250918_201739,1,0,1,0,0
idle-14,20250918_201739,1,0,1,0,0
idle-15,20250918_201740,1,0,1,0,0
idle-16,20250918_201740,1,0,1,0,0
idle-17,20250918_201741,1,0,1,0,0
idle-18,20250918_201741,1,0,1,0,0
idle-19,20250918_201742,1,0,1,0,0
idle-2,20250918_201742,1,0,1,0,0
idle-20,20250918_201742,1,0,1,0,0
idle-21,20250918_201743,1,0,1,0,0
idle-22,20250918_201743,1,0,1,0,0
idle-23,20250918_201744,1,0,1,0,0
idle-24,20250918_201744,1,0,1,0,0
idle-25,20250918_201745,1,0,1,0,0
idle-26,20250918_201745,1,0,1,0,0
idle-27,20250918_201746,1,0,1,0,0
idle-28,20250918_201746,1,0,1,0,0
idle-29,20250918_201746,1,0,1,0,0
idle-3,20250918_201746,1,0,1,0,0
idle-30,20250918_201746,1,0,1,0,0
idle-31,20250918_201747,1,0,1,0,0
idle-32,20250918_201747,1,0,1,0,0
idle-33,20250918_201747,1,0,1,0,0
idle-34,20250918_201747,1,0,1,0,0
idle-35,20250918_201747,1,1,0,0,0
idle-36,20250918_201748,1,0,1,0,0
idle-37,20250918_201748,1,0,1,0,0
idle-38,20250918_201748,1,0,1,0,0
idle-39,20250918_201748,1,0,1,0,0
idle-4,20250918_201748,1,0,1,0,0
idle-40,20250918_201748,1,0,1,0,0
idle-41,20250918_201749,1,0,1,0,0
idle-42,20250918_201749,1,1,0,0,0
idle-43,20250918_201749,1,0,1,0,0
idle-44,20250918_201750,1,0,1,0,0
idle-45,20250918_201750,1,0,1,0,0
idle-46,20250918_201750,1,0,1,0,0
idle-47,20250918_201750,1,0,1,0,0
idle-48,20250918_201750,1,0,1,0,0
idle-49,20250918_201751,1,0,1,0,0
idle-5,20250918_201751,1,0,1,0,0
idle-50,20250918_201751,1,0,1,0,0
idle-51,20250918_201751,1,0,1,0,0
idle-52,20250918_201752,1,1,0,0,0
idle-53,20250918_201752,1,1,0,0,0
idle-54,20250918_201752,1,0,1,0,0
idle-55,20250918_201752,1,0,1,0,0
idle-56,20250918_201752,1,0,1,0,0
idle-57,20250918_201753,1,1,0,0,0
idle-58,20250918_201753,1,0,1,0,0
idle-59,20250918_201753,1,0,1,0,0
idle-6,20250918_201753,1,0,1,0,0
idle-60,20250918_201753,1,1,0,0,0
idle-61,20250918_201754,1,0,1,0,0
idle-62,20250918_201754,1,0,1,0,0
idle-63,20250918_201754,1,0,1,0,0
idle-64,20250918_201754,1,0,1,0,0
idle-7,20250918_201755,1,0,1,0,0
idle-8,20250918_201755,1,0,1,0,0
idle-9,20250918_201755,1,1,0,0,0
active-0,20250918_201856,1,1,0,0,0
active-1,20250918_201857,1,1,0,0,0
active-10,20250918_201857,1,1,0,0,0
active-11,20250918_201857,1,1,0,0,0
active-12,20250918_201858,1,1,0,0,0
active-13,20250918_201858,1,1,0,0,0
active-14,20250918_201858,1,1,0,0,0
active-15,20250918_201859,1,1,0,0,0
active-16,20250918_201859,1,1,0,0,0
active-17,20250918_201859,1,1,0,0,0
active-18,20250918_201859,1,1,0,0,0
active-19,20250918_201900,1,1,0,0,0
active-2,20250918_201900,1,1,0,0,0
active-20,20250918_201901,1,1,0,0,0
active-21,20250918_201901,1,1,0,0,0
active-22,20250918_201901,1,1,0,0,0
active-23,20250918_201902,1,1,0,0,0
active-24,20250918_201903,1,1,0,0,0
active-25,20250918_201903,1,1,0,0,0
active-26,20250918_201904,1,1,0,0,0
active-27,20250918_201904,1,1,0,0,0
active-28,20250918_201904,1,1,0,0,0
active-29,20250918_201905,1,1,0,0,0
active-3,20250918_201906,1,1,0,0,0
active-30,20250918_201906,1,1,0,0,0
active-31,20250918_201907,1,1,0,0,0
active-32,20250918_201907,1,1,0,0,0
active-33,20250918_201908,1,1,0,0,0
active-34,20250918_201908,1,1,0,0,0
active-4,20250918_201909,1,1,0,0,0
active-5,20250918_201909,1,1,0,0,0
active-6,20250918_201910,1,1,0,0,0
active-7,20250918_201910,1,1,0,0,0
active-8,20250918_201911,1,1,0,0,0
active-9,20250918_201911,1,1,0,0,0
idle-0,20250918_201911,1,0,1,0,0
idle-1,20250918_201911,1,1,0,0,0
idle-10,20250918_201912,1,0,1,0,0
idle-11,20250918_201913,1,1,0,0,0
idle-12,20250918_201913,1,0,1,0,0
idle-13,20250918_201914,1,0,1,0,0
idle-14,20250918_201914,1,0,1,0,0
idle-15,20250918_201914,1,0,1,0,0
idle-16,20250918_201915,1,1,0,0,0
idle-17,20250918_201915,1,0,1,0,0
idle-18,20250918_201915,1,0,1,0,0
idle-19,20250918_201916,1,0,1,0,0
idle-2,20250918_201917,1,0,1,0,0
idle-20,20250918_201917,1,0,1,0,0
idle-21,20250918_201917,1,0,1,0,0
idle-22,20250918_201918,1,0,1,0,0
idle-23,20250918_201918,1,1,0,0,0
idle-24,20250918_201919,1,0,1,0,0
idle-25,20250918_201919,1,0,1,0,0
idle-26,20250918_201919,1,0,1,0,0
idle-27,20250918_201919,1,1,0,0,0
idle-28,20250918_201919,1,1,0,0,0
idle-29,20250918_201920,1,1,0,0,0
idle-3,20250918_201920,1,0,1,0,0
idle-30,20250918_201920,1,0,1,0,0
idle-31,20250918_201920,1,0,1,0,0
idle-32,20250918_201921,1,0,1,0,0
idle-33,20250918_201921,1,0,1,0,0
idle-34,20250918_201921,1,1,0,0,0
idle-35,20250918_201921,1,0,1,0,0
idle-36,20250918_201921,1,0,1,0,0
idle-37,20250918_201922,1,0,1,0,0
idle-38,20250918_201922,1,0,1,0,0
idle-39,20250918_201922,1,1,0,0,0
idle-4,20250918_201922,1,0,1,0,0
idle-40,20250918_201922,1,0,1,0,0
idle-41,20250918_201923,1,0,1,0,0
idle-42,20250918_201923,1,0,1,0,0
idle-43,20250918_201923,1,0,1,0,0
idle-44,20250918_201924,1,0,1,0,0
idle-45,20250918_201924,1,0,1,0,0
idle-46,20250918_201924,1,0,1,0,0
idle-47,20250918_201924,1,0,1,0,0
idle-48,20250918_201925,1,0,1,0,0
idle-49,20250918_201925,1,0,1,0,0
idle-5,20250918_201925,1,0,1,0,0
idle-50,20250918_201925,1,0,1,0,0
idle-51,20250918_201926,1,0,1,0,0
idle-52,20250918_201926,1,0,1,0,0
idle-53,20250918_201926,1,0,1,0,0
idle-54,20250918_201926,1,0,1,0,0
idle-55,20250918_201927,1,0,1,0,0
idle-56,20250918_201927,1,0,1,0,0
idle-57,20250918_201927,1,0,1,0,0
idle-58,20250918_201927,1,0,1,0,0
idle-59,20250918_201928,1,0,1,0,0
idle-6,20250918_201928,1,0,1,0,0
idle-60,20250918_201928,1,0,1,0,0
idle-61,20250918_201928,1,0,1,0,0
idle-62,20250918_201928,1,0,1,0,0
idle-63,20250918_201928,1,0,1,0,0
idle-64,20250918_201929,1,0,1,0,0
idle-7,20250918_201929,1,0,1,0,0
idle-8,20250918_201929,1,0,1,0,0
idle-9,20250918_201930,1,0,1,0,0
active-0,20250918_202030,1,1,0,0,0
active-1,20250918_202031,1,1,0,0,0
active-10,20250918_202032,1,1,0,0,0
active-11,20250918_202032,1,1,0,0,0
active-12,20250918_202032,1,1,0,0,0
active-13,20250918_202033,1,1,0,0,0
active-14,20250918_202033,1,1,0,0,0
active-15,20250918_202033,1,1,0,0,0
active-16,20250918_202033,1,1,0,0,0
active-17,20250918_202034,1,1,0,0,0
active-18,20250918_202034,1,1,0,0,0
active-19,20250918_202035,1,1,0,0,0
active-2,20250918_202035,1,1,0,0,0
active-20,20250918_202036,1,1,0,0,0
active-21,20250918_202036,1,1,0,0,0
active-22,20250918_202037,1,1,0,0,0
active-23,20250918_202038,1,1,0,0,0
active-24,20250918_202038,1,1,0,0,0
active-25,20250918_202038,1,1,0,0,0
active-26,20250918_202039,1,1,0,0,0
active-27,20250918_202039,1,1,0,0,0
active-28,20250918_202039,1,1,0,0,0
active-29,20250918_202039,1,1,0,0,0
active-3,20250918_202040,1,1,0,0,0
active-30,20250918_202040,1,1,0,0,0
active-31,20250918_202041,1,1,0,0,0
active-32,20250918_202042,1,1,0,0,0
active-33,20250918_202042,1,1,0,0,0
active-34,20250918_202042,1,1,0,0,0
active-4,20250918_202043,1,1,0,0,0
active-5,20250918_202043,1,1,0,0,0
active-6,20250918_202044,1,1,0,0,0
active-7,20250918_202044,1,1,0,0,0
active-8,20250918_202045,1,1,0,0,0
active-9,20250918_202045,1,1,0,0,0
idle-0,20250918_202046,1,0,1,0,0
idle-1,20250918_202046,1,0,1,0,0
idle-10,20250918_202047,1,1,0,0,0
idle-11,20250918_202047,1,0,1,0,0
idle-12,20250918_202048,1,1,0,0,0
idle-13,20250918_202048,1,0,1,0,0
idle-14,20250918_202048,1,0,1,0,0
idle-15,20250918_202048,1,1,0,0,0
idle-16,20250918_202049,1,0,1,0,0
idle-17,20250918_202049,1,0,1,0,0
idle-18,20250918_202049,1,0,1,0,0
idle-19,20250918_202050,1,1,0,0,0
idle-2,20250918_202050,1,0,1,0,0
idle-20,20250918_202051,1,0,1,0,0
idle-21,20250918_202051,1,0,1,0,0
idle-22,20250918_202052,1,0,1,0,0
idle-23,20250918_202052,1,0,1,0,0
idle-24,20250918_202052,1,0,1,0,0
idle-25,20250918_202053,1,0,1,0,0
idle-26,20250918_202053,1,0,1,0,0
idle-27,20250918_202053,1,0,1,0,0
idle-28,20250918_202054,1,0,1,0,0
idle-29,20250918_202054,1,0,1,0,0
idle-3,20250918_202054,1,0,1,0,0
idle-30,20250918_202054,1,1,0,0,0
idle-31,20250918_202054,1,0,1,0,0
idle-32,20250918_202055,1,0,1,0,0
idle-33,20250918_202055,1,0,1,0,0
idle-34,20250918_202055,1,0,1,0,0
idle-35,20250918_202055,1,0,1,0,0
idle-36,20250918_202055,1,0,1,0,0
idle-37,20250918_202056,1,0,1,0,0
idle-38,20250918_202056,1,1,0,0,0
idle-39,20250918_202056,1,0,1,0,0
idle-4,20250918_202056,1,0,1,0,0
idle-40,20250918_202057,1,0,1,0,0
idle-41,20250918_202057,1,0,1,0,0
idle-42,20250918_202057,1,0,1,0,0
idle-43,20250918_202058,1,0,1,0,0
idle-44,20250918_202058,1,0,1,0,0
idle-45,20250918_202058,1,0,1,0,0
idle-46,20250918_202058,1,0,1,0,0
idle-47,20250918_202059,1,0,1,0,0
idle-48,20250918_202059,1,0,1,0,0
idle-49,20250918_202059,1,0,1,0,0
idle-5,20250918_202059,1,0,1,0,0
idle-50,20250918_202100,1,0,1,0,0
idle-51,20250918_202100,1,0,1,0,0
idle-52,20250918_202100,1,0,1,0,0
idle-53,20250918_202100,1,0,1,0,0
idle-54,20250918_202101,1,0,1,0,0
idle-55,20250918_202101,1,0,1,0,0
idle-56,20250918_202101,1,0,1,0,0
idle-57,20250918_202101,1,0,1,0,0
idle-58,20250918_202102,1,0,1,0,0
idle-59,20250918_202102,1,1,0,0,0
idle-6,20250918_202102,1,0,1,0,0
idle-60,20250918_202102,1,0,1,0,0
idle-61,20250918_202102,1,0,1,0,0
idle-62,20250918_202102,1,0,1,0,0
idle-63,20250918_202103,1,0,1,0,0
idle-64,20250918_202103,1,0,1,0,0
idle-7,20250918_202103,1,1,0,0,0
idle-8,20250918_202103,1,0,1,0,0
idle-9,20250918_202104,1,0,1,0,0
active-0,20250918_202205,1,1,0,0,0
active-1,20250918_202206,1,1,0,0,0
active-10,20250918_202206,1,1,0,0,0
active-11,20250918_202206,1,1,0,0,0
active-12,20250918_202207,1,1,0,0,0
active-13,20250918_202207,1,1,0,0,0
active-14,20250918_202207,1,1,0,0,0
active-15,20250918_202208,1,1,0,0,0
active-16,20250918_202209,1,1,0,0,0
active-17,20250918_202209,1,1,0,0,0
active-18,20250918_202209,1,1,0,0,0
active-19,20250918_202210,1,1,0,0,0
active-2,20250918_202210,1,1,0,0,0
active-20,20250918_202210,1,1,0,0,0
active-21,20250918_202211,1,1,0,0,0
active-22,20250918_202211,1,1,0,0,0
active-23,20250918_202212,1,1,0,0,0
active-24,20250918_202212,1,1,0,0,0
active-25,20250918_202213,1,1,0,0,0
active-26,20250918_202213,1,1,0,0,0
active-27,20250918_202213,1,1,0,0,0
active-28,20250918_202213,1,1,0,0,0
active-29,20250918_202214,1,1,0,0,0
active-3,20250918_202214,1,1,0,0,0
active-30,20250918_202214,1,1,0,0,0
active-31,20250918_202215,1,1,0,0,0
active-32,20250918_202216,1,1,0,0,0
active-33,20250918_202216,1,1,0,0,0
active-34,20250918_202216,1,1,0,0,0
active-4,20250918_202216,1,1,0,0,0
active-5,20250918_202217,1,1,0,0,0
active-6,20250918_202218,1,1,0,0,0
active-7,20250918_202218,1,1,0,0,0
active-8,20250918_202219,1,1,0,0,0
active-9,20250918_202219,1,1,0,0,0
idle-0,20250918_202219,1,0,1,0,0
idle-1,20250918_202220,1,0,1,0,0
idle-10,20250918_202220,1,0,1,0,0
idle-11,20250918_202221,1,0,1,0,0
idle-12,20250918_202221,1,0,1,0,0
idle-13,20250918_202221,1,0,1,0,0
idle-14,20250918_202222,1,1,0,0,0
idle-15,20250918_202222,1,0,1,0,0
idle-16,20250918_202223,1,0,1,0,0
idle-17,20250918_202223,1,1,0,0,0
idle-18,20250918_202223,1,0,1,0,0
idle-19,20250918_202223,1,0,1,0,0
idle-2,20250918_202224,1,0,1,0,0
idle-20,20250918_202224,1,0,1,0,0
idle-21,20250918_202224,1,0,1,0,0
idle-22,20250918_202225,1,0,1,0,0
idle-23,20250918_202225,1,0,1,0,0
idle-24,20250918_202225,1,0,1,0,0
idle-25,20250918_202226,1,0,1,0,0
idle-26,20250918_202226,1,0,1,0,0
idle-27,20250918_202226,1,0,1,0,0
idle-28,20250918_202227,1,0,1,0,0
idle-29,20250918_202227,1,0,1,0,0
idle-3,20250918_202227,1,0,1,0,0
idle-30,20250918_202227,1,0,1,0,0
idle-31,20250918_202228,1,0,1,0,0
idle-32,20250918_202228,1,0,1,0,0
idle-33,20250918_202228,1,1,0,0,0
idle-34,20250918_202228,1,0,1,0,0
idle-35,20250918_202228,1,0,1,0,0
idle-36,20250918_202228,1,0,1,0,0
idle-37,20250918_202229,1,0,1,0,0
idle-38,20250918_202229,1,0,1,0,0
idle-39,20250918_202229,1,0,1,0,0
idle-4,20250918_202229,1,0,1,0,0
idle-40,20250918_202229,1,0,1,0,0
idle-41,20250918_202230,1,0,1,0,0
idle-42,20250918_202230,1,0,1,0,0
idle-43,20250918_202230,1,0,1,0,0
idle-44,20250918_202230,1,0,1,0,0
idle-45,20250918_202231,1,0,1,0,0
idle-46,20250918_202231,1,0,1,0,0
idle-47,20250918_202231,1,0,1,0,0
idle-48,20250918_202231,1,1,0,0,0
idle-49,20250918_202231,1,0,1,0,0
idle-5,20250918_202232,1,0,1,0,0
idle-50,20250918_202232,1,0,1,0,0
idle-51,20250918_202232,1,0,1,0,0
idle-52,20250918_202233,1,0,1,0,0
idle-53,20250918_202233,1,0,1,0,0
idle-54,20250918_202233,1,0,1,0,0
idle-55,20250918_202233,1,1,0,0,0
idle-56,20250918_202234,1,0,1,0,0
idle-57,20250918_202234,1,0,1,0,0
idle-58,20250918_202234,1,0,1,0,0
idle-59,20250918_202234,1,0,1,0,0
idle-6,20250918_202234,1,1,0,0,0
idle-60,20250918_202234,1,0,1,0,0
idle-61,20250918_202235,1,0,1,0,0
idle-62,20250918_202235,1,0,1,0,0
idle-63,20250918_202235,1,0,1,0,0
idle-64,20250918_202235,1,0,1,0,0
idle-7,20250918_202236,1,0,1,0,0
idle-8,20250918_202236,1,0,1,0,0
idle-9,20250918_202237,1,0,1,0,0
active-0,20250918_202337,1,1,0,0,0
active-1,20250918_202338,1,1,0,0,0
active-10,20250918_202338,1,1,0,0,0
active-11,20250918_202339,1,1,0,0,0
active-12,20250918_202340,1,1,0,0,0
active-13,20250918_202340,1,1,0,0,0
active-14,20250918_202340,1,1,0,0,0
active-15,20250918_202341,1,1,0,0,0
active-16,20250918_202341,1,1,0,0,0
active-17,20250918_202341,1,1,0,0,0
active-18,20250918_202341,1,1,0,0,0
active-19,20250918_202342,1,1,0,0,0
active-2,20250918_202342,1,1,0,0,0
active-20,20250918_202343,1,1,0,0,0
active-21,20250918_202343,1,1,0,0,0
active-22,20250918_202344,1,1,0,0,0
active-23,20250918_202345,1,1,0,0,0
active-24,20250918_202346,1,1,0,0,0
active-25,20250918_202346,1,1,0,0,0
active-26,20250918_202347,1,1,0,0,0
active-27,20250918_202347,1,1,0,0,0
active-28,20250918_202347,1,1,0,0,0
active-29,20250918_202348,1,1,0,0,0
active-3,20250918_202348,1,1,0,0,0
active-30,20250918_202348,1,1,0,0,0
active-31,20250918_202350,1,1,0,0,0
active-32,20250918_202350,1,1,0,0,0
active-33,20250918_202350,1,1,0,0,0
active-34,20250918_202351,1,1,0,0,0
active-4,20250918_202351,1,1,0,0,0
active-5,20250918_202351,1,1,0,0,0
active-6,20250918_202352,1,1,0,0,0
active-7,20250918_202352,1,1,0,0,0
active-8,20250918_202353,1,1,0,0,0
active-9,20250918_202353,1,1,0,0,0
idle-0,20250918_202353,1,0,1,0,0
idle-1,20250918_202354,1,0,1,0,0
idle-10,20250918_202354,1,0,1,0,0
idle-11,20250918_202355,1,0,1,0,0
idle-12,20250918_202355,1,0,1,0,0
idle-13,20250918_202356,1,0,1,0,0
idle-14,20250918_202356,1,0,1,0,0
idle-15,20250918_202356,1,0,1,0,0
idle-16,20250918_202357,1,0,1,0,0
