pid,comm,state,reason,cpu_activity,age_hours,pod_name,timestamp
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.009463888870345221,active-0,20250918_211829
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.013305555582046508,active-1,20250918_211830
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.007933333317438762,active-10,20250918_211830
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.013197222219573127,active-11,20250918_211830
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.01033333334657881,active-12,20250918_211831
7,python,ProcessStateClassification.ACTIVE,Running_state,,26.790000200271606,active-13,20250918_211832
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.009086111121707492,active-14,20250918_211832
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.013224999970859951,active-15,20250918_211833
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.007691666682561238,active-16,20250918_211833
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.011749999986754524,active-17,20250918_211834
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.006749999986754523,active-18,20250918_211834
8,python,ProcessStateClassification.ACTIVE,Running_state,,30.09999990463257,active-19,20250918_211835
8,python,ProcessStateClassification.ACTIVE,Running_state,,52.10000014305115,active-2,20250918_211836
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.013402777777777777,active-20,20250918_211836
9,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.014330555531713697,active-21,20250918_211836
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.007308333383666144,active-22,20250918_211837
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.010641666650772095,active-23,20250918_211837
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.01241666661368476,active-24,20250918_211838
8,python,ProcessStateClassification.ACTIVE,Running_state,,30.700000047683716,active-25,20250918_211839
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.007388888862397936,active-26,20250918_211839
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.013444444470935398,active-27,20250918_211840
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.01208055555820465,active-28,20250918_211840
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.014577777783075969,active-29,20250918_211841
8,python,ProcessStateClassification.ACTIVE,Running_state,,44.299999952316284,active-3,20250918_211842
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.008527777791023254,active-30,20250918_211842
8,python,ProcessStateClassification.ACTIVE,Running_state,,48.799999952316284,active-31,20250918_211843
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.01350000003973643,active-32,20250918_211844
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.008333333333333333,active-33,20250918_211844
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.008388888835906983,active-34,20250918_211845
8,python,ProcessStateClassification.ACTIVE,Running_state,,31.080000162124634,active-35,20250918_211846
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.014111111097865635,active-36,20250918_211847
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.013247222238116795,active-37,20250918_211847
8,python,ProcessStateClassification.ACTIVE,Running_state,,51.389999866485596,active-38,20250918_211849
8,python,ProcessStateClassification.ACTIVE,Running_state,,46.72000002861023,active-39,20250918_211850
8,python,ProcessStateClassification.ACTIVE,Running_state,,62.5,active-4,20250918_211851
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.01424722221162584,active-40,20250918_211852
7,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.014186111092567445,active-41,20250918_211852
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.01272777775923411,active-42,20250918_211853
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.013936111132303874,active-43,20250918_211853
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.01341666665342119,active-44,20250918_211853
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.013700000047683715,active-45,20250918_211853
8,python,ProcessStateClassification.ACTIVE,Running_state,,39.5,active-46,20250918_211854
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.01427500002914005,active-47,20250918_211855
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.013902777764532302,active-48,20250918_211855
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.015150000055631002,active-49,20250918_211856
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.015405555566151937,active-5,20250918_211856
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.01276944445239173,active-50,20250918_211857
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.009741666714350382,active-51,20250918_211858
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.01223055554760827,active-52,20250918_211858
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.012311111158794828,active-53,20250918_211858
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.011566666629579333,active-54,20250918_211859
