pod_name,timestamp,total,active,idle,gc_candidates,zombie
active-54,20250918_215936,1,1,0,0,0
active-55,20250918_215936,1,1,0,0,0
active-56,20250918_215937,1,1,0,0,0
active-57,20250918_215937,1,1,0,0,0
active-58,20250918_215938,1,1,0,0,0
active-59,20250918_215938,1,1,0,0,0
active-6,20250918_215938,1,1,0,0,0
active-60,20250918_215938,1,1,0,0,0
active-61,20250918_215939,1,1,0,0,0
active-7,20250918_215940,1,1,0,0,0
active-8,20250918_215941,1,1,0,0,0
active-9,20250918_215941,1,1,0,0,0
idle-0,20250918_215942,1,0,1,0,0
idle-1,20250918_215942,1,0,1,0,0
idle-10,20250918_215942,1,0,1,0,0
idle-11,20250918_215943,1,0,1,0,0
idle-12,20250918_215943,1,0,1,0,0
idle-13,20250918_215943,1,0,1,0,0
idle-14,20250918_215943,1,0,1,0,0
idle-15,20250918_215944,1,0,1,0,0
idle-16,20250918_215944,1,0,1,0,0
idle-17,20250918_215944,1,0,1,0,0
idle-18,20250918_215944,1,0,1,0,0
idle-19,20250918_215945,1,0,1,0,0
idle-2,20250918_215945,1,0,1,0,0
idle-20,20250918_215945,1,0,1,0,0
idle-21,20250918_215945,1,1,0,0,0
idle-22,20250918_215946,1,0,1,0,0
idle-23,20250918_215946,1,0,1,0,0
idle-24,20250918_215946,1,0,1,0,0
idle-25,20250918_215946,1,0,1,0,0
idle-26,20250918_215946,1,0,1,0,0
idle-27,20250918_215947,1,0,1,0,0
idle-28,20250918_215947,1,0,1,0,0
idle-29,20250918_215947,1,0,1,0,0
idle-3,20250918_215947,1,0,1,0,0
idle-30,20250918_215948,1,0,1,0,0
idle-31,20250918_215948,1,0,1,0,0
idle-32,20250918_215948,1,0,1,0,0
idle-33,20250918_215948,1,0,1,0,0
idle-34,20250918_215948,1,0,1,0,0
idle-35,20250918_215948,1,0,1,0,0
idle-36,20250918_215948,1,0,1,0,0
idle-37,20250918_215949,1,0,1,0,0
idle-4,20250918_215950,1,0,1,0,0
idle-5,20250918_215950,1,0,1,0,0
idle-6,20250918_215951,1,0,1,0,0
idle-7,20250918_215951,1,0,1,0,0
idle-8,20250918_215951,1,1,0,0,0
idle-9,20250918_215951,1,0,1,0,0
active-0,20250918_220052,1,1,0,0,0
active-1,20250918_220052,1,1,0,0,0
active-10,20250918_220052,1,1,0,0,0
active-11,20250918_220052,1,1,0,0,0
active-12,20250918_220053,1,1,0,0,0
active-13,20250918_220053,1,1,0,0,0
active-14,20250918_220054,1,1,0,0,0
active-15,20250918_220054,1,1,0,0,0
active-16,20250918_220055,1,1,0,0,0
active-17,20250918_220055,1,1,0,0,0
active-18,20250918_220056,1,1,0,0,0
active-19,20250918_220057,1,1,0,0,0
active-2,20250918_220057,1,1,0,0,0
active-20,20250918_220058,1,1,0,0,0
active-21,20250918_220058,1,1,0,0,0
active-22,20250918_220059,1,1,0,0,0
active-23,20250918_220059,1,1,0,0,0
active-24,20250918_220059,1,1,0,0,0
active-25,20250918_220059,1,1,0,0,0
active-26,20250918_220100,1,1,0,0,0
active-27,20250918_220100,1,1,0,0,0
active-28,20250918_220101,1,1,0,0,0
active-29,20250918_220101,1,1,0,0,0
active-3,20250918_220101,1,1,0,0,0
active-30,20250918_220102,1,1,0,0,0
active-31,20250918_220102,1,1,0,0,0
active-32,20250918_220102,1,1,0,0,0
active-33,20250918_220103,1,1,0,0,0
active-34,20250918_220103,1,1,0,0,0
active-35,20250918_220104,1,1,0,0,0
active-36,20250918_220104,1,1,0,0,0
active-37,20250918_220104,1,1,0,0,0
active-38,20250918_220105,1,1,0,0,0
active-39,20250918_220105,1,1,0,0,0
active-4,20250918_220105,1,1,0,0,0
active-40,20250918_220106,1,1,0,0,0
active-41,20250918_220106,1,1,0,0,0
active-42,20250918_220107,1,1,0,0,0
active-43,20250918_220107,1,1,0,0,0
active-44,20250918_220107,1,1,0,0,0
active-45,20250918_220107,1,1,0,0,0
active-46,20250918_220108,1,1,0,0,0
active-47,20250918_220108,1,1,0,0,0
active-48,20250918_220109,1,1,0,0,0
active-49,20250918_220110,1,1,0,0,0
active-5,20250918_220110,1,1,0,0,0
active-50,20250918_220110,1,1,0,0,0
active-51,20250918_220110,1,1,0,0,0
active-52,20250918_220111,1,1,0,0,0
active-53,20250918_220111,1,1,0,0,0
active-54,20250918_220112,1,1,0,0,0
active-55,20250918_220112,1,1,0,0,0
active-56,20250918_220113,1,1,0,0,0
active-57,20250918_220113,1,1,0,0,0
active-58,20250918_220114,1,1,0,0,0
active-59,20250918_220114,1,1,0,0,0
active-6,20250918_220115,1,1,0,0,0
active-60,20250918_220115,1,1,0,0,0
active-61,20250918_220115,1,1,0,0,0
active-7,20250918_220116,1,1,0,0,0
active-8,20250918_220116,1,1,0,0,0
active-9,20250918_220117,1,1,0,0,0
idle-0,20250918_220117,1,0,1,0,0
idle-1,20250918_220118,1,1,0,0,0
idle-10,20250918_220118,1,0,1,0,0
idle-11,20250918_220118,1,0,1,0,0
idle-12,20250918_220118,1,0,1,0,0
idle-13,20250918_220119,1,0,1,0,0
idle-14,20250918_220119,1,0,1,0,0
idle-15,20250918_220119,1,0,1,0,0
idle-16,20250918_220119,1,0,1,0,0
idle-17,20250918_220120,1,0,1,0,0
idle-18,20250918_220120,1,0,1,0,0
idle-19,20250918_220120,1,0,1,0,0
idle-2,20250918_220120,1,0,1,0,0
idle-20,20250918_220120,1,0,1,0,0
idle-21,20250918_220121,1,0,1,0,0
idle-22,20250918_220121,1,0,1,0,0
idle-23,20250918_220121,1,0,1,0,0
idle-24,20250918_220121,1,0,1,0,0
idle-25,20250918_220122,1,0,1,0,0
idle-26,20250918_220122,1,0,1,0,0
idle-27,20250918_220122,1,0,1,0,0
idle-28,20250918_220122,1,0,1,0,0
idle-29,20250918_220122,1,1,0,0,0
idle-3,20250918_220123,1,0,1,0,0
idle-30,20250918_220123,1,1,0,0,0
idle-31,20250918_220123,1,0,1,0,0
idle-32,20250918_220123,1,0,1,0,0
idle-33,20250918_220123,1,0,1,0,0
idle-34,20250918_220123,1,0,1,0,0
idle-35,20250918_220124,1,0,1,0,0
idle-36,20250918_220124,1,0,1,0,0
idle-37,20250918_220124,1,1,0,0,0
idle-4,20250918_220125,1,1,0,0,0
idle-5,20250918_220125,1,0,1,0,0
idle-6,20250918_220125,1,0,1,0,0
idle-7,20250918_220126,1,0,1,0,0
idle-8,20250918_220126,1,0,1,0,0
idle-9,20250918_220126,1,0,1,0,0
active-0,20250918_220227,1,1,0,0,0
active-1,20250918_220227,1,1,0,0,0
active-10,20250918_220228,1,1,0,0,0
active-11,20250918_220228,1,1,0,0,0
active-12,20250918_220229,1,1,0,0,0
active-13,20250918_220229,1,1,0,0,0
active-14,20250918_220230,1,1,0,0,0
active-15,20250918_220230,1,1,0,0,0
active-16,20250918_220230,1,1,0,0,0
active-17,20250918_220231,1,1,0,0,0
active-18,20250918_220232,1,1,0,0,0
active-19,20250918_220232,1,1,0,0,0
active-2,20250918_220233,1,1,0,0,0
active-20,20250918_220233,1,1,0,0,0
active-21,20250918_220234,1,1,0,0,0
active-22,20250918_220234,1,1,0,0,0
active-23,20250918_220234,1,1,0,0,0
active-24,20250918_220234,1,1,0,0,0
active-25,20250918_220234,1,1,0,0,0
active-26,20250918_220235,1,1,0,0,0
active-27,20250918_220235,1,1,0,0,0
active-28,20250918_220235,1,1,0,0,0
active-29,20250918_220236,1,1,0,0,0
active-3,20250918_220236,1,1,0,0,0
active-30,20250918_220237,1,1,0,0,0
active-31,20250918_220237,1,1,0,0,0
active-32,20250918_220238,1,1,0,0,0
active-33,20250918_220239,1,1,0,0,0
active-34,20250918_220239,1,1,0,0,0
active-35,20250918_220240,1,1,0,0,0
active-36,20250918_220240,1,1,0,0,0
active-37,20250918_220241,1,1,0,0,0
active-38,20250918_220241,1,1,0,0,0
active-39,20250918_220241,1,1,0,0,0
active-4,20250918_220242,1,1,0,0,0
active-40,20250918_220242,1,1,0,0,0
active-41,20250918_220244,1,1,0,0,0
active-42,20250918_220244,1,1,0,0,0
active-43,20250918_220245,1,1,0,0,0
active-44,20250918_220245,1,1,0,0,0
active-45,20250918_220245,1,1,0,0,0
active-46,20250918_220246,1,1,0,0,0
active-47,20250918_220246,1,1,0,0,0
active-48,20250918_220247,1,1,0,0,0
active-49,20250918_220247,1,1,0,0,0
active-5,20250918_220248,1,1,0,0,0
active-50,20250918_220248,1,1,0,0,0
active-51,20250918_220248,1,1,0,0,0
active-52,20250918_220249,1,1,0,0,0
active-53,20250918_220250,1,1,0,0,0
active-54,20250918_220250,1,1,0,0,0
active-55,20250918_220250,1,1,0,0,0
active-56,20250918_220251,1,1,0,0,0
active-57,20250918_220251,1,1,0,0,0
active-58,20250918_220251,1,1,0,0,0
active-59,20250918_220252,1,1,0,0,0
active-6,20250918_220252,1,1,0,0,0
active-60,20250918_220253,1,1,0,0,0
active-61,20250918_220253,1,1,0,0,0
active-7,20250918_220253,1,1,0,0,0
active-8,20250918_220254,1,1,0,0,0
active-9,20250918_220254,1,1,0,0,0
idle-0,20250918_220255,1,0,1,0,0
idle-1,20250918_220255,1,0,1,0,0
idle-10,20250918_220255,1,0,1,0,0
idle-11,20250918_220256,1,0,1,0,0
idle-12,20250918_220256,1,0,1,0,0
idle-13,20250918_220256,1,1,0,0,0
idle-14,20250918_220256,1,0,1,0,0
idle-15,20250918_220256,1,0,1,0,0
idle-16,20250918_220257,1,0,1,0,0
idle-17,20250918_220257,1,0,1,0,0
idle-18,20250918_220257,1,0,1,0,0
idle-19,20250918_220258,1,0,1,0,0
idle-2,20250918_220258,1,0,1,0,0
idle-20,20250918_220258,1,0,1,0,0
idle-21,20250918_220258,1,1,0,0,0
idle-22,20250918_220259,1,0,1,0,0
idle-23,20250918_220259,1,0,1,0,0
idle-24,20250918_220259,1,0,1,0,0
idle-25,20250918_220259,1,0,1,0,0
idle-26,20250918_220259,1,0,1,0,0
idle-27,20250918_220259,1,1,0,0,0
idle-28,20250918_220300,1,0,1,0,0
idle-29,20250918_220300,1,0,1,0,0
idle-3,20250918_220300,1,1,0,0,0
idle-30,20250918_220300,1,0,1,0,0
idle-31,20250918_220301,1,0,1,0,0
idle-32,20250918_220301,1,0,1,0,0
idle-33,20250918_220301,1,0,1,0,0
idle-34,20250918_220301,1,0,1,0,0
idle-35,20250918_220301,1,0,1,0,0
idle-36,20250918_220302,1,0,1,0,0
idle-37,20250918_220302,1,0,1,0,0
idle-4,20250918_220302,1,0,1,0,0
idle-5,20250918_220302,1,1,0,0,0
idle-6,20250918_220303,1,0,1,0,0
idle-7,20250918_220303,1,0,1,0,0
idle-8,20250918_220303,1,0,1,0,0
idle-9,20250918_220304,1,0,1,0,0
active-0,20250918_220404,1,1,0,0,0
active-1,20250918_220405,1,1,0,0,0
active-10,20250918_220405,1,1,0,0,0
active-11,20250918_220405,1,1,0,0,0
active-12,20250918_220406,1,1,0,0,0
active-13,20250918_220406,1,1,0,0,0
active-14,20250918_220407,1,1,0,0,0
active-15,20250918_220407,1,1,0,0,0
active-16,20250918_220407,1,1,0,0,0
active-17,20250918_220408,1,1,0,0,0
active-18,20250918_220408,1,1,0,0,0
active-19,20250918_220409,1,1,0,0,0
active-2,20250918_220409,1,1,0,0,0
active-20,20250918_220410,1,1,0,0,0
active-21,20250918_220410,1,1,0,0,0
active-22,20250918_220410,1,1,0,0,0
active-23,20250918_220410,1,1,0,0,0
active-24,20250918_220411,1,1,0,0,0
active-25,20250918_220411,1,1,0,0,0
active-26,20250918_220411,1,1,0,0,0
active-27,20250918_220412,1,1,0,0,0
active-28,20250918_220412,1,1,0,0,0
active-29,20250918_220412,1,1,0,0,0
active-3,20250918_220413,1,1,0,0,0
active-30,20250918_220413,1,1,0,0,0
active-31,20250918_220413,1,1,0,0,0
active-32,20250918_220414,1,1,0,0,0
active-33,20250918_220415,1,1,0,0,0
active-34,20250918_220415,1,1,0,0,0
active-35,20250918_220416,1,1,0,0,0
active-36,20250918_220416,1,1,0,0,0
active-37,20250918_220416,1,1,0,0,0
active-38,20250918_220417,1,1,0,0,0
active-39,20250918_220417,1,1,0,0,0
active-4,20250918_220417,1,1,0,0,0
active-40,20250918_220418,1,1,0,0,0
active-41,20250918_220419,1,1,0,0,0
active-42,20250918_220419,1,1,0,0,0
active-43,20250918_220420,1,1,0,0,0
active-44,20250918_220420,1,1,0,0,0
active-45,20250918_220420,1,1,0,0,0
active-46,20250918_220421,1,1,0,0,0
active-47,20250918_220421,1,1,0,0,0
active-48,20250918_220422,1,1,0,0,0
active-49,20250918_220422,1,1,0,0,0
active-5,20250918_220422,1,1,0,0,0
active-50,20250918_220423,1,1,0,0,0
active-51,20250918_220423,1,1,0,0,0
active-52,20250918_220423,1,1,0,0,0
active-53,20250918_220424,1,1,0,0,0
active-54,20250918_220424,1,1,0,0,0
active-55,20250918_220424,1,1,0,0,0
active-56,20250918_220425,1,1,0,0,0
active-57,20250918_220426,1,1,0,0,0
active-58,20250918_220426,1,1,0,0,0
active-59,20250918_220426,1,1,0,0,0
active-6,20250918_220427,1,1,0,0,0
active-60,20250918_220427,1,1,0,0,0
active-61,20250918_220427,1,1,0,0,0
active-7,20250918_220427,1,1,0,0,0
active-8,20250918_220428,1,1,0,0,0
active-9,20250918_220429,1,1,0,0,0
idle-0,20250918_220429,1,0,1,0,0
idle-1,20250918_220430,1,0,1,0,0
idle-10,20250918_220430,1,0,1,0,0
idle-11,20250918_220430,1,0,1,0,0
idle-12,20250918_220431,1,0,1,0,0
idle-13,20250918_220431,1,0,1,0,0
idle-14,20250918_220431,1,0,1,0,0
idle-15,20250918_220431,1,0,1,0,0
idle-16,20250918_220432,1,0,1,0,0
idle-17,20250918_220432,1,0,1,0,0
idle-18,20250918_220432,1,0,1,0,0
idle-19,20250918_220433,1,1,0,0,0
idle-2,20250918_220433,1,0,1,0,0
idle-20,20250918_220433,1,0,1,0,0
idle-21,20250918_220433,1,0,1,0,0
idle-22,20250918_220433,1,0,1,0,0
idle-23,20250918_220434,1,0,1,0,0
idle-24,20250918_220434,1,0,1,0,0
idle-25,20250918_220434,1,0,1,0,0
idle-26,20250918_220434,1,0,1,0,0
idle-27,20250918_220435,1,0,1,0,0
idle-28,20250918_220435,1,0,1,0,0
idle-29,20250918_220435,1,0,1,0,0
idle-3,20250918_220435,1,0,1,0,0
idle-30,20250918_220435,1,0,1,0,0
idle-31,20250918_220436,1,0,1,0,0
idle-32,20250918_220436,1,0,1,0,0
idle-33,20250918_220436,1,0,1,0,0
idle-34,20250918_220436,1,0,1,0,0
idle-35,20250918_220437,1,0,1,0,0
idle-36,20250918_220437,1,0,1,0,0
idle-37,20250918_220437,1,0,1,0,0
idle-4,20250918_220438,1,0,1,0,0
idle-5,20250918_220438,1,0,1,0,0
idle-6,20250918_220438,1,0,1,0,0
idle-7,20250918_220438,1,0,1,0,0
idle-8,20250918_220439,1,0,1,0,0
idle-9,20250918_220439,1,0,1,0,0
