pod_name,timestamp,total,active,idle,gc_candidates,zombie
active-35,20250918_212357,1,1,0,0,0
active-36,20250918_212358,1,1,0,0,0
active-37,20250918_212358,1,1,0,0,0
active-38,20250918_212359,1,1,0,0,0
active-39,20250918_212400,1,1,0,0,0
active-4,20250918_212400,1,1,0,0,0
active-40,20250918_212401,1,1,0,0,0
active-41,20250918_212401,1,1,0,0,0
active-42,20250918_212402,1,1,0,0,0
active-43,20250918_212402,1,1,0,0,0
active-44,20250918_212402,1,1,0,0,0
active-45,20250918_212402,1,1,0,0,0
active-46,20250918_212403,1,1,0,0,0
active-47,20250918_212404,1,1,0,0,0
active-48,20250918_212404,1,1,0,0,0
active-49,20250918_212404,1,1,0,0,0
active-5,20250918_212404,1,1,0,0,0
active-50,20250918_212405,1,1,0,0,0
active-51,20250918_212405,1,1,0,0,0
active-52,20250918_212406,1,1,0,0,0
active-53,20250918_212406,1,1,0,0,0
active-54,20250918_212406,1,1,0,0,0
active-55,20250918_212407,1,1,0,0,0
active-56,20250918_212407,1,1,0,0,0
active-57,20250918_212408,1,1,0,0,0
active-58,20250918_212408,1,1,0,0,0
active-59,20250918_212408,1,1,0,0,0
active-6,20250918_212409,1,1,0,0,0
active-60,20250918_212410,1,1,0,0,0
active-61,20250918_212410,1,1,0,0,0
active-62,20250918_212410,1,1,0,0,0
active-63,20250918_212411,1,1,0,0,0
active-64,20250918_212411,1,1,0,0,0
active-65,20250918_212411,1,1,0,0,0
active-66,20250918_212412,1,1,0,0,0
active-67,20250918_212412,1,1,0,0,0
active-68,20250918_212412,1,1,0,0,0
active-69,20250918_212413,1,1,0,0,0
active-7,20250918_212413,1,1,0,0,0
active-70,20250918_212413,1,1,0,0,0
active-71,20250918_212414,1,1,0,0,0
active-72,20250918_212415,1,1,0,0,0
active-73,20250918_212415,1,1,0,0,0
active-74,20250918_212415,1,1,0,0,0
active-75,20250918_212415,1,1,0,0,0
active-8,20250918_212415,1,1,0,0,0
active-9,20250918_212416,1,1,0,0,0
idle-0,20250918_212416,1,0,1,0,0
idle-1,20250918_212416,1,0,1,0,0
idle-10,20250918_212416,1,0,1,0,0
idle-11,20250918_212416,1,0,1,0,0
idle-12,20250918_212417,1,1,0,0,0
idle-13,20250918_212417,1,0,1,0,0
idle-14,20250918_212417,1,0,1,0,0
idle-15,20250918_212417,1,0,1,0,0
idle-16,20250918_212418,1,0,1,0,0
idle-17,20250918_212418,1,0,1,0,0
idle-18,20250918_212418,1,0,1,0,0
idle-19,20250918_212418,1,1,0,0,0
idle-2,20250918_212419,1,0,1,0,0
idle-20,20250918_212419,1,0,1,0,0
idle-21,20250918_212419,1,0,1,0,0
idle-22,20250918_212419,1,0,1,0,0
idle-23,20250918_212420,1,0,1,0,0
idle-3,20250918_212420,1,0,1,0,0
idle-4,20250918_212420,1,0,1,0,0
idle-5,20250918_212420,1,0,1,0,0
idle-6,20250918_212421,1,0,1,0,0
idle-7,20250918_212421,1,0,1,0,0
idle-8,20250918_212421,1,0,1,0,0
idle-9,20250918_212422,1,0,1,0,0
active-0,20250918_212522,1,1,0,0,0
active-1,20250918_212522,1,1,0,0,0
active-10,20250918_212523,1,1,0,0,0
active-11,20250918_212523,1,1,0,0,0
active-12,20250918_212523,1,1,0,0,0
active-13,20250918_212524,1,1,0,0,0
active-14,20250918_212524,1,1,0,0,0
active-15,20250918_212525,1,1,0,0,0
active-16,20250918_212525,1,1,0,0,0
active-17,20250918_212525,1,1,0,0,0
active-18,20250918_212525,1,1,0,0,0
active-19,20250918_212526,1,1,0,0,0
active-2,20250918_212527,1,1,0,0,0
active-20,20250918_212527,1,1,0,0,0
active-21,20250918_212527,1,1,0,0,0
active-22,20250918_212528,1,1,0,0,0
active-23,20250918_212528,1,1,0,0,0
active-24,20250918_212529,1,1,0,0,0
active-25,20250918_212529,1,1,0,0,0
active-26,20250918_212529,1,1,0,0,0
active-27,20250918_212531,1,1,0,0,0
active-28,20250918_212531,1,1,0,0,0
active-29,20250918_212532,1,1,0,0,0
active-3,20250918_212532,1,1,0,0,0
active-30,20250918_212533,1,1,0,0,0
active-31,20250918_212533,1,1,0,0,0
active-32,20250918_212533,1,1,0,0,0
active-33,20250918_212534,1,1,0,0,0
active-34,20250918_212534,1,1,0,0,0
active-35,20250918_212535,1,1,0,0,0
active-36,20250918_212535,1,1,0,0,0
active-37,20250918_212535,1,1,0,0,0
active-38,20250918_212536,1,1,0,0,0
active-39,20250918_212536,1,1,0,0,0
active-4,20250918_212537,1,1,0,0,0
active-40,20250918_212537,1,1,0,0,0
active-41,20250918_212538,1,1,0,0,0
active-42,20250918_212538,1,1,0,0,0
active-43,20250918_212538,1,1,0,0,0
active-44,20250918_212538,1,1,0,0,0
active-45,20250918_212539,1,1,0,0,0
active-46,20250918_212540,1,1,0,0,0
active-47,20250918_212540,1,1,0,0,0
active-48,20250918_212541,1,1,0,0,0
active-49,20250918_212541,1,1,0,0,0
active-5,20250918_212541,1,1,0,0,0
active-50,20250918_212542,1,1,0,0,0
active-51,20250918_212542,1,1,0,0,0
active-52,20250918_212542,1,1,0,0,0
active-53,20250918_212543,1,1,0,0,0
active-54,20250918_212543,1,1,0,0,0
active-55,20250918_212543,1,1,0,0,0
active-56,20250918_212544,1,1,0,0,0
active-57,20250918_212544,1,1,0,0,0
active-58,20250918_212544,1,1,0,0,0
active-59,20250918_212545,1,1,0,0,0
active-6,20250918_212545,1,1,0,0,0
active-60,20250918_212545,1,1,0,0,0
active-61,20250918_212546,1,1,0,0,0
active-62,20250918_212546,1,1,0,0,0
active-63,20250918_212547,1,1,0,0,0
active-64,20250918_212547,1,1,0,0,0
active-65,20250918_212547,1,1,0,0,0
active-66,20250918_212547,1,1,0,0,0
active-67,20250918_212547,1,1,0,0,0
active-68,20250918_212548,1,1,0,0,0
active-69,20250918_212549,1,1,0,0,0
active-7,20250918_212549,1,1,0,0,0
active-70,20250918_212549,1,1,0,0,0
active-71,20250918_212550,1,1,0,0,0
active-72,20250918_212550,1,1,0,0,0
active-73,20250918_212551,1,1,0,0,0
active-74,20250918_212551,1,1,0,0,0
active-75,20250918_212551,1,1,0,0,0
active-8,20250918_212552,1,1,0,0,0
active-9,20250918_212552,1,1,0,0,0
idle-0,20250918_212552,1,0,1,0,0
idle-1,20250918_212552,1,0,1,0,0
idle-10,20250918_212553,1,1,0,0,0
idle-11,20250918_212553,1,0,1,0,0
idle-12,20250918_212553,1,0,1,0,0
idle-13,20250918_212553,1,1,0,0,0
idle-14,20250918_212553,1,0,1,0,0
idle-15,20250918_212553,1,0,1,0,0
idle-16,20250918_212554,1,0,1,0,0
idle-17,20250918_212554,1,0,1,0,0
idle-18,20250918_212554,1,0,1,0,0
idle-19,20250918_212554,1,0,1,0,0
idle-2,20250918_212555,1,0,1,0,0
idle-20,20250918_212555,1,0,1,0,0
idle-21,20250918_212555,1,0,1,0,0
idle-22,20250918_212555,1,0,1,0,0
idle-23,20250918_212555,1,0,1,0,0
idle-3,20250918_212556,1,0,1,0,0
idle-4,20250918_212556,1,0,1,0,0
idle-5,20250918_212556,1,0,1,0,0
idle-6,20250918_212557,1,0,1,0,0
idle-7,20250918_212557,1,0,1,0,0
idle-8,20250918_212557,1,1,0,0,0
idle-9,20250918_212558,1,1,0,0,0
active-0,20250918_212658,1,1,0,0,0
active-1,20250918_212658,1,1,0,0,0
active-10,20250918_212659,1,1,0,0,0
active-11,20250918_212659,1,1,0,0,0
active-12,20250918_212659,1,1,0,0,0
active-13,20250918_212700,1,1,0,0,0
active-14,20250918_212700,1,1,0,0,0
active-15,20250918_212700,1,1,0,0,0
active-16,20250918_212701,1,1,0,0,0
active-17,20250918_212701,1,1,0,0,0
active-18,20250918_212701,1,1,0,0,0
active-19,20250918_212702,1,1,0,0,0
active-2,20250918_212703,1,1,0,0,0
active-20,20250918_212703,1,1,0,0,0
active-21,20250918_212703,1,1,0,0,0
active-22,20250918_212704,1,1,0,0,0
active-23,20250918_212704,1,1,0,0,0
active-24,20250918_212704,1,1,0,0,0
active-25,20250918_212705,1,1,0,0,0
active-26,20250918_212706,1,1,0,0,0
active-27,20250918_212706,1,1,0,0,0
active-28,20250918_212706,1,1,0,0,0
active-29,20250918_212707,1,1,0,0,0
active-3,20250918_212708,1,1,0,0,0
active-30,20250918_212708,1,1,0,0,0
active-31,20250918_212708,1,1,0,0,0
active-32,20250918_212710,1,1,0,0,0
active-33,20250918_212710,1,1,0,0,0
active-34,20250918_212710,1,1,0,0,0
active-35,20250918_212711,1,1,0,0,0
active-36,20250918_212711,1,1,0,0,0
active-37,20250918_212712,1,1,0,0,0
active-38,20250918_212712,1,1,0,0,0
active-39,20250918_212713,1,1,0,0,0
active-4,20250918_212714,1,1,0,0,0
active-40,20250918_212714,1,1,0,0,0
active-41,20250918_212715,1,1,0,0,0
active-42,20250918_212715,1,1,0,0,0
active-43,20250918_212715,1,1,0,0,0
active-44,20250918_212715,1,1,0,0,0
active-45,20250918_212716,1,1,0,0,0
active-46,20250918_212717,1,1,0,0,0
active-47,20250918_212717,1,1,0,0,0
active-48,20250918_212717,1,1,0,0,0
active-49,20250918_212717,1,1,0,0,0
active-5,20250918_212718,1,1,0,0,0
active-50,20250918_212718,1,1,0,0,0
active-51,20250918_212719,1,1,0,0,0
active-52,20250918_212719,1,1,0,0,0
active-53,20250918_212719,1,1,0,0,0
active-54,20250918_212720,1,1,0,0,0
active-55,20250918_212720,1,1,0,0,0
active-56,20250918_212721,1,1,0,0,0
active-57,20250918_212721,1,1,0,0,0
active-58,20250918_212722,1,1,0,0,0
active-59,20250918_212722,1,1,0,0,0
active-6,20250918_212722,1,1,0,0,0
active-60,20250918_212723,1,1,0,0,0
active-61,20250918_212723,1,1,0,0,0
active-62,20250918_212724,1,1,0,0,0
active-63,20250918_212724,1,1,0,0,0
active-64,20250918_212724,1,1,0,0,0
active-65,20250918_212725,1,1,0,0,0
active-66,20250918_212725,1,1,0,0,0
active-67,20250918_212725,1,1,0,0,0
active-68,20250918_212726,1,1,0,0,0
active-69,20250918_212726,1,1,0,0,0
active-7,20250918_212727,1,1,0,0,0
active-70,20250918_212727,1,1,0,0,0
active-71,20250918_212728,1,1,0,0,0
active-72,20250918_212728,1,1,0,0,0
active-73,20250918_212729,1,1,0,0,0
active-74,20250918_212730,1,1,0,0,0
active-75,20250918_212730,1,1,0,0,0
active-8,20250918_212730,1,1,0,0,0
active-9,20250918_212730,1,1,0,0,0
idle-0,20250918_212731,1,0,1,0,0
idle-1,20250918_212731,1,0,1,0,0
idle-10,20250918_212731,1,0,1,0,0
idle-11,20250918_212731,1,0,1,0,0
idle-12,20250918_212731,1,0,1,0,0
idle-13,20250918_212732,1,0,1,0,0
idle-14,20250918_212732,1,0,1,0,0
idle-15,20250918_212733,1,0,1,0,0
idle-16,20250918_212733,1,0,1,0,0
idle-17,20250918_212734,1,0,1,0,0
idle-18,20250918_212734,1,0,1,0,0
idle-19,20250918_212734,1,0,1,0,0
idle-2,20250918_212734,1,0,1,0,0
idle-20,20250918_212734,1,0,1,0,0
idle-21,20250918_212734,1,0,1,0,0
idle-22,20250918_212735,1,0,1,0,0
idle-23,20250918_212735,1,0,1,0,0
idle-3,20250918_212735,1,1,0,0,0
idle-4,20250918_212735,1,0,1,0,0
idle-5,20250918_212735,1,0,1,0,0
idle-6,20250918_212736,1,1,0,0,0
idle-7,20250918_212736,1,0,1,0,0
idle-8,20250918_212737,1,0,1,0,0
idle-9,20250918_212737,1,0,1,0,0
active-0,20250918_212837,1,1,0,0,0
active-1,20250918_212838,1,1,0,0,0
active-10,20250918_212838,1,1,0,0,0
active-11,20250918_212838,1,1,0,0,0
active-12,20250918_212838,1,1,0,0,0
active-13,20250918_212839,1,1,0,0,0
active-14,20250918_212839,1,1,0,0,0
active-15,20250918_212840,1,1,0,0,0
active-16,20250918_212840,1,1,0,0,0
active-17,20250918_212840,1,1,0,0,0
active-18,20250918_212841,1,1,0,0,0
active-19,20250918_212841,1,1,0,0,0
active-2,20250918_212842,1,1,0,0,0
active-20,20250918_212842,1,1,0,0,0
active-21,20250918_212842,1,1,0,0,0
active-22,20250918_212843,1,1,0,0,0
active-23,20250918_212843,1,1,0,0,0
active-24,20250918_212843,1,1,0,0,0
active-25,20250918_212844,1,1,0,0,0
active-26,20250918_212844,1,1,0,0,0
active-27,20250918_212845,1,1,0,0,0
active-28,20250918_212846,1,1,0,0,0
active-29,20250918_212847,1,1,0,0,0
active-3,20250918_212847,1,1,0,0,0
active-30,20250918_212847,1,1,0,0,0
active-31,20250918_212847,1,1,0,0,0
active-32,20250918_212848,1,1,0,0,0
active-33,20250918_212848,1,1,0,0,0
active-34,20250918_212848,1,1,0,0,0
active-35,20250918_212849,1,1,0,0,0
active-36,20250918_212851,1,1,0,0,0
active-37,20250918_212851,1,1,0,0,0
active-38,20250918_212851,1,1,0,0,0
active-39,20250918_212852,1,1,0,0,0
active-4,20250918_212853,1,1,0,0,0
active-40,20250918_212854,1,1,0,0,0
active-41,20250918_212854,1,1,0,0,0
active-42,20250918_212855,1,1,0,0,0
active-43,20250918_212855,1,1,0,0,0
active-44,20250918_212855,1,1,0,0,0
active-45,20250918_212856,1,1,0,0,0
active-46,20250918_212857,1,1,0,0,0
active-47,20250918_212857,1,1,0,0,0
active-48,20250918_212858,1,1,0,0,0
active-49,20250918_212858,1,1,0,0,0
active-5,20250918_212858,1,1,0,0,0
active-50,20250918_212859,1,1,0,0,0
active-51,20250918_212859,1,1,0,0,0
active-52,20250918_212900,1,1,0,0,0
active-53,20250918_212900,1,1,0,0,0
active-54,20250918_212901,1,1,0,0,0
active-55,20250918_212902,1,1,0,0,0
active-56,20250918_212902,1,1,0,0,0
active-57,20250918_212903,1,1,0,0,0
active-58,20250918_212904,1,1,0,0,0
active-59,20250918_212904,1,1,0,0,0
active-6,20250918_212905,1,1,0,0,0
