pid,comm,state,reason,cpu_activity,process_age,pod_name,timestamp
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.017527777751286826,active-60,20250918_214946
8,python,ProcessStateClassification.ACTIVE,Running_state,,67.39999985694885,active-61,20250918_214946
8,python,ProcessStateClassification.ACTIVE,Running_state,,66.60000014305115,active-7,20250918_214947
8,python,ProcessStateClassification.ACTIVE,Running_state,,68.69999980926514,active-8,20250918_214949
8,python,ProcessStateClassification.ACTIVE,Running_state,,59.890000104904175,active-9,20250918_214949
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.019777777791023254,idle-0,20250918_214950
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.010983333322736951,idle-1,20250918_214950
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.018152777817514208,idle-10,20250918_214950
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.013250000013245477,idle-11,20250918_214951
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.018902777830759686,idle-12,20250918_214951
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.018775000042385526,idle-13,20250918_214951
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.01744444443119897,idle-14,20250918_214952
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.015361111097865634,idle-15,20250918_214952
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.013472222222222222,idle-16,20250918_214952
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.013636111153496637,idle-17,20250918_214953
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.013461111121707493,idle-18,20250918_214953
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.01341666665342119,idle-19,20250918_214953
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.016997222171889412,idle-2,20250918_214954
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.018880555497275457,idle-20,20250918_214954
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.019194444417953493,idle-21,20250918_214955
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.014186111158794827,idle-22,20250918_214955
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.01974999997350905,idle-23,20250918_214956
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.014108333388964335,idle-24,20250918_214956
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.018294444415304395,idle-25,20250918_214956
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.016319444444444445,idle-26,20250918_214957
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.018833333320087856,idle-27,20250918_214957
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.01808333330684238,idle-28,20250918_214957
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.01811388889948527,idle-29,20250918_214958
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.017580555611186557,idle-3,20250918_214958
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.02004166669315762,idle-30,20250918_214958
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.019358333349227905,idle-31,20250918_214959
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.018208333320087856,idle-32,20250918_214959
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.01802777773804135,idle-33,20250918_214959
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.017052777740690445,idle-34,20250918_215000
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.01697222219573127,idle-35,20250918_215000
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.018444444404708014,idle-36,20250918_215000
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.0195888888835907,idle-37,20250918_215001
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.014188888867696127,idle-4,20250918_215001
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.022874999973509048,idle-5,20250918_215002
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.014352777732743157,idle-6,20250918_215002
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.022372222211625842,idle-7,20250918_215003
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.018799999952316283,idle-8,20250918_215003
8,python,ProcessStateClassification.IDLE,cpu_activity_None,,0.02323611107137468,idle-9,20250918_215003
8,python,ProcessStateClassification.ACTIVE,Running_state,0.07236389228450008,157.70000004768372,active-0,20250918_215104
8,python,ProcessStateClassification.ACTIVE,low_cpu_activity_1h,0.0011214983333215423,0.04295000003443824,active-1,20250918_215105
8,python,ProcessStateClassification.ACTIVE,high_cpu_activity,0.07189761927365192,0.038583333359824286,active-10,20250918_215105
7,python,ProcessStateClassification.ACTIVE,high_cpu_activity,0.025070328799070177,0.043611111111111114,active-11,20250918_215105
8,python,ProcessStateClassification.ACTIVE,low_cpu_activity_1h,0.0009416639418801699,0.0395277777645323,active-12,20250918_215106
8,python,ProcessStateClassification.ACTIVE,low_cpu_activity_1h,0.001036796954512497,0.038269444439146254,active-13,20250918_215106
8,python,ProcessStateClassification.ACTIVE,Running_state,0.07589371698016044,136.70000004768372,active-14,20250918_215107
8,python,ProcessStateClassification.ACTIVE,high_cpu_activity,0.07288206273762882,0.03749166660838657,active-15,20250918_215107
8,python,ProcessStateClassification.ACTIVE,low_cpu_activity_1h,0.0007554094694808283,0.04415000001589457,active-16,20250918_215108
8,python,ProcessStateClassification.ACTIVE,high_cpu_activity,0.06926413024674201,0.037463888857099746,active-17,20250918_215108
8,python,ProcessStateClassification.ACTIVE,high_cpu_activity,0.07345606744617085,0.037033333381017046,active-18,20250918_215108
8,python,ProcessStateClassification.ACTIVE,Running_state,0.07231369158161507,133.60000014305115,active-19,20250918_215109
8,python,ProcessStateClassification.ACTIVE,low_cpu_activity_1h,0.0009497099844835789,0.04502777775128682,active-2,20250918_215110
8,python,ProcessStateClassification.ACTIVE,Running_state,0.07123964813918643,132.70000004768372,active-20,20250918_215110
8,python,ProcessStateClassification.ACTIVE,high_cpu_activity,0.025120494573772127,0.04394444445768992,active-21,20250918_215111
8,python,ProcessStateClassification.ACTIVE,low_cpu_activity_1h,0.0006692468970147305,0.044694444470935395,active-22,20250918_215111
8,python,ProcessStateClassification.ACTIVE,low_cpu_activity_1h,0.00066984473755682,0.04288888884915246,active-23,20250918_215111
8,python,ProcessStateClassification.ACTIVE,low_cpu_activity_1h,0.0006705302254934901,0.042150000002649096,active-24,20250918_215111
8,python,ProcessStateClassification.ACTIVE,high_cpu_activity,0.02338682135645485,0.04346944444709354,active-25,20250918_215112
8,python,ProcessStateClassification.ACTIVE,high_cpu_activity,0.07312558822483045,0.03679444438881344,active-26,20250918_215112
8,python,ProcessStateClassification.ACTIVE,low_cpu_activity_1h,0.0008678981274382388,0.03713888890213436,active-27,20250918_215112
8,python,ProcessStateClassification.ACTIVE,low_cpu_activity_1h,0.0006763462652302478,0.041674999992052715,active-28,20250918_215112
8,python,ProcessStateClassification.ACTIVE,low_cpu_activity_1h,0.0008704024337220826,0.03686111112435659,active-29,20250918_215113
8,python,ProcessStateClassification.ACTIVE,Running_state,0.07582203367781265,165.59999990463257,active-3,20250918_215113
8,python,ProcessStateClassification.ACTIVE,high_cpu_activity,0.024109666165773785,0.041774999962912666,active-30,20250918_215114
8,python,ProcessStateClassification.ACTIVE,high_cpu_activity,0.022609327823116275,0.04155277775393592,active-31,20250918_215114
8,python,ProcessStateClassification.ACTIVE,Running_state,0.07060082962194641,134.20000004768372,active-32,20250918_215115
7,python,ProcessStateClassification.ACTIVE,Running_state,0.038648915712605494,158.63000011444092,active-33,20250918_215115
7,python,ProcessStateClassification.ACTIVE,Running_state,0.03990620185180935,155.89999985694885,active-34,20250918_215116
8,python,ProcessStateClassification.ACTIVE,high_cpu_activity,0.041645919458341646,0.04143055558204651,active-35,20250918_215117
8,python,ProcessStateClassification.ACTIVE,low_cpu_activity_1h,0.0006763641551864621,0.04210833330949148,active-36,20250918_215117
8,python,ProcessStateClassification.ACTIVE,low_cpu_activity_1h,0.0006743972467659486,0.042483333283000524,active-37,20250918_215118
8,python,ProcessStateClassification.ACTIVE,Running_state,0.04075091941134128,155.9300000667572,active-38,20250918_215118
8,python,ProcessStateClassification.ACTIVE,low_cpu_activity_1h,0.0007670248709447093,0.04123055557409922,active-39,20250918_215119
8,python,ProcessStateClassification.ACTIVE,low_cpu_activity_1h,0.0009606739097573156,0.04543055560853746,active-4,20250918_215119
8,python,ProcessStateClassification.ACTIVE,high_cpu_activity,0.0748550874001319,0.038305555582046506,active-40,20250918_215119
8,python,ProcessStateClassification.ACTIVE,high_cpu_activity,0.03843341231230292,0.042402777738041346,active-41,20250918_215120
